run_id,experiment_id,model_family_id,architecture,alignment_strategy,training_mode,seed,random_partition_id,random_family,config_path,config_sha256,evidence_node,output_dir,status,execution_index,within_seed_position
V3-E__C_group_size_matched-18__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-18,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-18,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-18__seed_2024.yaml,7a2b67ce2aa082dfce8b8c5592f27cc97ff950e34cef797ae16645cc5044862f,E3.3,experiments/v3_results/V3-E__C_group_size_matched-18__seed_2024,planned,396,60
V3-E__C_group_size_matched-19__seed_2024,V3-E3-RANDOM,E__C_group_size_matched-19,dual_branch,random_feature_coral,supervised_update,2024,C_group_size_matched-19,C_group_size_matched,v3/experiments/server_configs/V3-E__C_group_size_matched-19__seed_2024.yaml,a5f5f40e5f5f05e87250d540a7261bde4371dd0012beec904edd6ff99649dd0f,E3.3,experiments/v3_results/V3-E__C_group_size_matched-19__seed_2024,planned,397,61
V3-E__D_clinical_type_matched-01__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-01,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-01,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-01__seed_2024.yaml,8025137dc22c0b9ff532486d7b6c90019ca4fee8ac778497ce886138f2d95ee2,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-01__seed_2024,planned,398,62
V3-E__D_clinical_type_matched-02__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-02,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-02,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-02__seed_2024.yaml,369c1452fa296afc69dacec29e4cf45d545c9a5d5b93882f171ab3f848e82e86,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-02__seed_2024,planned,399,63
V3-E__D_clinical_type_matched-03__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-03,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-03,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-03__seed_2024.yaml,a542ee4ffe68c211f8f658dae772d6e87f7339665b32152dae5f002742be1d4a,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-03__seed_2024,planned,400,64
V3-E__D_clinical_type_matched-04__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-04,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-04,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-04__seed_2024.yaml,cfa8fa4e08d92cb4a518d827e103a9da3c4d502e7e2843443672d7a2c0f3a2e8,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-04__seed_2024,planned,401,65
V3-E__D_clinical_type_matched-05__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-05,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-05,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-05__seed_2024.yaml,37d49206450d03204b663999c326ce755f38a89d2343d78275737046def50a0b,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-05__seed_2024,planned,402,66
V3-E__D_clinical_type_matched-06__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-06,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-06,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-06__seed_2024.yaml,97646d757ed129f7b3e1b157e7e2465ff4646e4d8672536f83ac5ef9ebe5a8f9,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-06__seed_2024,planned,403,67
V3-E__D_clinical_type_matched-07__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-07,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-07,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-07__seed_2024.yaml,80e40839d5a9585937341feb3d4fd705b87495781240450b2512baa1e10d8afc,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-07__seed_2024,planned,404,68
V3-E__D_clinical_type_matched-08__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-08,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-08,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-08__seed_2024.yaml,1b7170fa8cd2246269bc687c41534ce2ceb37d3539cd5e759635a9d9ec10097c,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-08__seed_2024,planned,405,69
V3-E__D_clinical_type_matched-09__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-09,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-09,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-09__seed_2024.yaml,431e250fe265f94180bd27a4cbe1b4be52c68dc874a0f4d730c9667622a79a2c,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-09__seed_2024,planned,406,70
V3-E__D_clinical_type_matched-10__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-10,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-10,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-10__seed_2024.yaml,a39c421d0fdebf0a22dbb91d1cfc5063a9f1d38556b849eb5a5e6c161a5f35f3,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-10__seed_2024,planned,407,71
V3-E__D_clinical_type_matched-11__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-11,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-11,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-11__seed_2024.yaml,8ee3c2177756f93665ecbaf91171fd7dfa836859a48eb48854a5dc2cd47230fa,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-11__seed_2024,planned,408,72
V3-E__D_clinical_type_matched-12__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-12,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-12,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-12__seed_2024.yaml,5be92843036540b5643fbc123c79aeb536465ce79787126c9d9803d552b402a4,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-12__seed_2024,planned,409,73
V3-E__D_clinical_type_matched-13__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-13,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-13,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-13__seed_2024.yaml,a15899dc794891b904ad24d2f9f881f7544543ba42836358ba9aca8a8136f037,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-13__seed_2024,planned,410,74
V3-E__D_clinical_type_matched-14__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-14,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-14,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-14__seed_2024.yaml,3362046d5fa801959d64c1223da040f4b95880ac1c0441b6fec85ca3f3eb2b50,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-14__seed_2024,planned,411,75
V3-E__D_clinical_type_matched-15__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-15,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-15,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-15__seed_2024.yaml,415aebc0a5d9405d08f13ed700ec825175a024a23a8be09fff8fd9b8524f0d69,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-15__seed_2024,planned,412,76
V3-E__D_clinical_type_matched-16__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-16,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-16,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-16__seed_2024.yaml,b729fa20e2d7c80f0c7f6c816726e9e993b4f79f88dcc1f372950795e6440c34,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-16__seed_2024,planned,413,77
V3-E__D_clinical_type_matched-17__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-17,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-17,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-17__seed_2024.yaml,f108fa2165e9e5ee4a13eeaf18f587d3939962682e139717d9df8319e816ae3e,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-17__seed_2024,planned,414,78
V3-E__D_clinical_type_matched-18__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-18,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-18,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-18__seed_2024.yaml,72baacc5e6e2f082d182a9a5d6ea8c670abe64d67080ca185726bc8bba2f854d,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-18__seed_2024,planned,415,79
V3-E__D_clinical_type_matched-19__seed_2024,V3-E3-RANDOM,E__D_clinical_type_matched-19,dual_branch,random_feature_coral,supervised_update,2024,D_clinical_type_matched-19,D_clinical_type_matched,v3/experiments/server_configs/V3-E__D_clinical_type_matched-19__seed_2024.yaml,d63c88c9e12a69b207cdb7aaa513f29a22b9f554723c31d8d657394261acd976,E3.3,experiments/v3_results/V3-E__D_clinical_type_matched-19__seed_2024,planned,416,80
V3-source_only__seed_2024,V3-E3-CONTROLS,source_only,single_encoder,none,source_only,2024,,,v3/experiments/server_configs/V3-source_only__seed_2024.yaml,2f96d9e6f2d7965056d6233234e5b299ab545bb8ca1870ef69b7e19d651b5c0c,E3.1,experiments/v3_results/V3-source_only__seed_2024,planned,417,81
V3-A__seed_2024,V3-E3-CONTROLS,A,single_encoder,no_alignment,supervised_update,2024,,,v3/experiments/server_configs/V3-A__seed_2024.yaml,a3ddd1257e6e05d72059df5b240c3feab6012775dc5c3d3cc01790923ae65280,E3.1,experiments/v3_results/V3-A__seed_2024,planned,418,82
V3-B__seed_2024,V3-E3-CONTROLS,B,single_encoder,global_coral,supervised_update,2024,,,v3/experiments/server_configs/V3-B__seed_2024.yaml,64138feb39354d084e351e0a2679ac2833c9c336b589bc3d517d7cbb8c46a738,E3.1,experiments/v3_results/V3-B__seed_2024,planned,419,83
V3-C__seed_2024,V3-E3-CONTROLS,C,dual_branch,no_alignment,supervised_update,2024,,,v3/experiments/server_configs/V3-C__seed_2024.yaml,ee96c1b9eaf8315f1e4ec657f521a907f24083ee98e222077f5645d972ad0735,E3.1,experiments/v3_results/V3-C__seed_2024,planned,420,84
